2050147024,경상북도교육청 예천도서관,경상북도 예천군 예천읍 중앙로 40-5,경상북도교육청예천도서관,054-652-9662,054-654-6770,http://www.gbelib.kr/yc,09:00~22:00,"매주 월요일, 법정공휴일"
2050147025,경상북도교육청 봉화도서관,경상북도 봉화군 봉화읍 내성로3길 6,경상북도립봉화공공도서관,054-673-0973,054-673-2544,http://www.gbelib.kr/bh,8:00,매월 마지막 월요일
2050147026,경상북도교육청 울진도서관,경상북도 울진군 울진읍,월변 7길 17,054-783-2375,054-782-2679,http://www.gbelib.kr/uj,09:00~22:00,매주 월요일
2050147027,경상북도교육청 울릉도서관,경북 울릉군 을릉읍 봉래길 128-10,경상북도교육청 울릉도서관,054-791-2294,054-791-5211,http://www.gbelib.kr/ul,,"매주 월요일, 국가공휴일"
2050147028,경상북도교육청정보센터,경상북도 경산시 원효로 60 (계양동),60 (계양동 478-3),053-810-9999,053-810-9940,http://www.gbelib.kr/geic/,"자료실(월~금 09:00~19:00, 토~일 09:00~17:00) , 열람실(08:00~22:00, 11월~2월 21:00)","매월 2,4째 월요일, 일요일에 제외한 법적 공휴일"
2050147029,경상북도교육청문화원,경상북도 포항시 북구 환호로 50 (양덕동),50 (경상북도교육청문화원),054-245-7784,054-245-7780,http://www.gbccs.kr,"화~금: 09:00~18:00, 토: 09:00~17:00","매주 일요일, 월요일, 법정 공휴일"
2050148001,경상남도교육청 창원도서관,경상남도 창원시 성산구 두대로 203,창원도서관,055-278-2831,055-278-2835,http://cwlib.gne.go.kr,07:00-23:00,"매주 월요일, 일요일을 제외한 관공서의 공휴일, 관장 공고일"
2050148002,경상남도교육청 마산도서관,경상남도 창원시 마산합포구 용마산길 12,마산도서관,055-240-4521,055-240-4568,http://mslib.gne.go.kr,07:00-23:00,"월요일(자유열람실 개방), 일요일을 제외한 관공서의 공휴일, 관장이 공고한 날"
2050148003,경상남도교육청 진동도서관,경상남도 창원시 마산합포구 진동면 삼진의거대로 661-94,(진동도서관),055-271-8145,055-271-0351,http://jdlib.gne.go.kr,자료실: 9시~18시(수 9시~20시)/ 열람실: 9시~22시,매주 월요일/법정 공휴일/ 기타 관장이 필요하다고 공고한 날
2050148004,경상남도교육청 통영도서관,경상남도 통영시 봉수로 37,경상남도교육청 통영도서관,055-648-8093,055-648-1608,http://tylib.gne.go.kr/,자료실 09:00~18:00  자유학습실 08:00~22:00,"매주 월요일, 법정공휴일, 관장이 지정하는 일"
2050148005,경상남도교육청 삼천포도서관,경상남도 사천시 삼천포대교로 622,경상남도교육청 삼천포도서관,055-835-4436,055-834-8928,http://scplib.gne.go.kr,자료실 (화-일요일) 09:00~18:00 / 열람실 (화-일요일) 08:00~22:00 (월요일) 09:00~18:00,"월요일, 일요일을 제외한 법정공휴일 (단, 법정공휴일이 일요일인 경우는 휴관)"
2050148006,경상남도교육청 사천도서관,경상남도 사천시 사천읍 평화2길 21,경상남도교육청 사천도서관,055-853-8402,055-855-7740,http://salib.gne.go.kr,"자료실 09:00-18:00, 학습실 08:00-22:00","매주 월요일, 국정공휴일"
2050148007,경상남도교육청 김해도서관,경상남도 김해시 가락로93번길 72 (봉황동),(김해도서관),055-320-5564,055-320-5574,http://ghlib.gne.go.kr,"자료실 09:00~18:00, (야간개관 18:00~22:00), 자유학습실 07:00~23:00",자료실 매주 월요일/자유학습실 매월 세번째 월요일/일요일을 제외한 법정공휴일
2050148008,경상남도교육청 진영도서관,경상남도 김해시 진영읍 진영로265번길 9-61,9 - 61 (진영도서관),055-345-1995,055-342-1451,http://jylib.gne.go.kr,09:00~22:00,"월요일, 법정공휴일, 관장이 지정한 날"
2050148009,경상남도교육청 밀양도서관,경상남도 밀양시 삼랑진읍 만어로 7,(송지리 162-7번지),055-353-6977,055-356-8048,http://mrlib.gne.go.kr,9:00-22:00,"매주 월요일, 국가지정공휴일, 기타 관장공고일"
2050148010,경상남도교육청 하남도서관,경상남도 밀양시 하남읍 수산중앙로 63,하남도서관,055-391-1848,055-391-1838,http://hnlib.gne.go.kr,"자료실: 09:00~18:00,   자유학습실:(월)09:00~18:00  (화~일)08:00~23:00","매주 월요일. 일요일을 제외한 법정공휴일(단, 일요일이 법정공휴일과 겹치면 휴관), 기타 도서관장이 지정한 날"
2050148011,경상남도교육청 진양도서관,경상남도 진주시 문산읍 동부로588번길 24,경상남도교육청 진양도서관,055-761-2722,055-761-9606,http://jinlib.gne.go.kr/,09:00~18:00,"매주 월요일, 관공서 공휴일"
2050148012,경상남도교육청 거제도서관,경상남도 거제시 계룡로7길 2,거제도서관,055-637-6311,055-636-9213,http://gjlib.gne.go.kr,"자료실 09:00 ~ 18:00, 학습실 08:00 ~ 22:00","매주 월요일, 일요일을 제외한 법정공휴일"
2050148013,경상남도교육청 의령도서관,경상남도 의령군 의령읍 의병로25길 9-8,의령도서관,055-572-0941,055-573-0890,http://urlib.gne.go.kr,*자료실(09:00~18:00/수요일 종합자료실 09:00~20:00) *열람실(08:00~22:00),"매주 월요일, 국가공휴일"
2050148014,경상남도교육청 함안도서관,경상남도 함안군 가야읍 함안대로 495,495 (함안도서관),055-583-6919,055-583-8266,http://hmlib.gne.go.kr/,09:00~22:00,매주월요일 및 국경일
2050148015,경상남도교육청 창녕도서관,경상남도 창녕군 창녕읍 남창녕로 52,창녕도서관,055-532-9504,055-532-9507,http://cnlib.gne.go.kr,09:00~18:00,"매주 월요일, 법정공휴일"
2050148016,경상남도교육청 남지도서관,경상남도 창녕군 남지읍 낙동로 437,남지도서관,055-526-1490,055-526-1473,http://njlib.gne.go.kr,"자료실(09:00~18:00), 열람실(08:00~22:00)","매주 월요일, 일요일을 제외한 법정공휴일"
2050148017,경상남도교육청 양산도서관,경상남도 양산시 희망1길 25,경상남도교육청 양산도서관,055-385-7056,055-385-7006,http://yslib.gne.go.kr,09:00-18:00,"매주 월요일, 국가공휴일"
2050148018,경상남도교육청 고성도서관,경상남도 고성군 고성읍 동외로195번길 6,고성도서관,055-673-8437,055-673-8464,http://gslib.gne.go.kr,자료실 9:00-18:00 / 열람실 8:00-22:00,"매주 월요일, 일요일을 제외한 법정공휴일"
2050148019,경상남도교육청 남해도서관,경상남도 남해군 남해읍 화전로43번길 11-3,경상남도교육청 남해도서관,055-864-0973,055-864-2074,http://nhlib.gne.go.kr,09:00~18:00,"매주 월요일, 관공서 공휴일, 관장 공고일"
2050148020,경상남도교육청 하동도서관,경상남도 하동군 하동읍 경서대로 80,하동도서관,055-884-7981,055-882-5958,http://hdlib.gne.go.kr,09:00~18:00,"매주 월요일, 국경일 및 공휴일, 관장이 공고한 날"
2050148021,경상남도교육청 산청도서관,경상남도 산청군 산청읍 꽃봉산로79번길 45,산청도서관,055-973-2544,055-973-2711,http://sanlib.gne.go.kr,화~일요일 09:00~18:00 (수요일 종합자료실 09:00 ~ 20:00),"월요일, 일요일을 제외한 법정공휴일(공휴일과 일요일이 겹칠 경우 휴관), 관장지정일"
2050148022,경상남도교육청 함양도서관,경상남도 함양군 함양읍 함양로 1143-1,경상남도교육청 함양도서관,055-963-3186,055-964-0810,http://hylib.gne.go.kr/,"자료실 09:00~ 18:00, 열람실 08:00~22:00","매주 월요일, 국경일 등"
2050148023,경상남도교육청 거창도서관,경상남도 거창군 거창읍 하동1길 9,거창도서관,055-944-8594,055-943-6052,http://gclib.gne.go.kr,"자료실(9:00~18:00), 자유학습실(9:00~22:00), 자유학습실(월요일9:00~18:00)","월요일, 일요일을 제외한 법정 공휴일, 기타 관장이 공고한 날"
2050148024,경상남도교육청 합천도서관,경상남도 합천군 합천읍 동서로 152,합천도서관,055-932-0936,055-932-3945,http://hclib.gne.go.kr,"자료실 09:00~18:00, 열람실 08:00~22:00","월요일, 법정공휴일, 기타 관장이 공고하는 날"
2050148025,경상남도교육청 마산도서관 지혜의바다분관,경상남도 창원시 마산회원구 구암북12길 24,지혜의바다도서관,055-252-3860,055-252-3865,http://jhlib.gne.go.kr/,09:00~22:00,법정공휴일
2050149001,제주도서관,제주특별자치도 제주시 연삼로 489 (이도이동),제주도서관,064-717-6400,064-717-6490,http://www.jejulib.or.kr,07:00~23:00,매주 월요일
2050149002,송악도서관,제주특별자치도 서귀포시 동일하모로149번길,12,064-794-3476,064-794-3690,http://www.songaklib.or.kr,,매주 월요일
2050149003,한수풀도서관,제주특별자치도 제주시 한림상로,240 11 (한수풀도서관),064-796-0601,064-796-4399,http://www.hsplib.go.kr/,08:00~22:00,"매주 월요일, 국가공휴일(일요일제외), 개관기념일, 12월31일"
2050149004,동녘도서관,제주특별자치도 제주시 일주동로,3132,064-782-5304,064-782-5302,http://www.dnlib.or.kr,08:00~22:00,"매주월요일,  일요일을 제외한 관공서 공휴일"
2050149005,제남도서관,제주특별자치도 서귀포시 남원체육관로,183 (제남도서관),064-764-4651,064-764-5833,http://www.jnlib.go.kr,,
2050149006,서귀포도서관,제주특별자치도 서귀포시 중앙로150번길 4-1 (동홍동),4-1 (서귀포학생문화원도서관),064-762-4307,064-732-1331,http://www.sgplib.or.kr,"동,하 절기 07:00~23:00","국경일, 매주 월요일"
2050811001,서울특별시교육청어린이도서관,서울특별시 종로구 사직로9길 7 (사직동),어린이도서관,02-731-2300,02-736-8914,http://childlib.sen.go.kr,"평일 09:00~18:00, 주말 09:00~17:00","매월 첫째, 셋째 월요일"
2050823001,인천광역시평생학습관,인천광역시 연수구 경원대로 73 (동춘동),인천광역시평생학습관,032-899-1552,032-899-1539,http://www.ilec.go.kr,,
2060111000,강서구립가양도서관,서울특별시 강서구 양천로61길,101 강서구립가양도서관,02-3665-8797,02-3665-0235,http://lib.gangseo.seoul.kr,"어린이자료실=화~금 9:00~18:00, 토~일 9:00~17:00 / 종합자료실=화~금 9:00~22:00, 일 9:00~17:00 / 학습열람실=화~일 7:00~22:00","매주 월요일, 일요일을 제외한 법정 공휴일"
2060111001,중랑구립정보도서관,서울특별시 중랑구 신내로15길 197 (묵동),중랑구립정보도서관,02-490-9114,02-490-9140,http://www.jungnanglib.seoul.kr/jnlib/,동절기(11~2월) : 08:00~23:00/ 하절기(3~10월) : 07:00~23:00,"매월 둘째, 넷째 월요일 / 법정 공휴일"
2060111002,성동구립도서관,서울특별시 성동구 고산자로10길,9 (성동문화정보센터),02-2204-6420,02-2204-6449,https://www.sdlib.or.kr,07:00-22:00,매주 월요일 및 국가공휴일
2060111003,금천구립독산도서관,서울특별시 금천구 독산로54길 114 (독산동),독산4동 375-2,02-863-9544,02-863-9548,http://geumcheonlib.seoul.kr,자유열람실 : 07시 & 각 자료실 : 09시,"매월 첫째, 셋째 월요일(정기휴관일)"
2060111004,광진정보도서관,서울특별시 광진구 아차산로78길 90 (광장동),광진정보도서관,02-3437-5095,02-3437-0165,http://gwangjinlib.seoul.kr,"평일/ 자료실 09:00~22:00 (어린이실,멀티미디어실 18:00시), 열람실 09:00~23:00 , 주말/ 자료실 09:00~17:00, 열람실 09:00~22:00",2.4주 화요일
2060111005,강북문화정보도서관,서울특별시 강북구 오현로 145 (번동),145 (강북문화정보도서관),02-944-3100,02-944-3139,https://www.gblib.or.kr/gangbuk/index.do,07:00~23:00,"매월 둘째, 넷째 월요일"
2060111006,강북청소년문화정보도서관,서울특별시 강북구 삼양로 54길 68,강북청소년문화정보도서관,02-944-3141,02-944-3149,http://www.gangbuklib.seoul.kr/youth/,7:00,"둘째 넷째 월요일, 법정공휴일"
2060111007,은평구립도서관,서울특별시 은평구,통일로 78가길 13-84,02-385-1671,02-352-2944,http://www.eplib.or.kr,주중 : 09시~22시 주말 : 09시~18시,매주 월요일 및 법정공휴일
2060111008,도봉문화정보도서관,서울특별시 도봉구 덕릉로,315 (도봉문화정보도서관),02-900-1835,02-900-1551,http://www.unilib.dobong.kr/,07:00~23:00,"화요일, 법정공휴일"
2060111009,성북정보도서관,서울특별시 성북구,화랑로18자길 13 성북정보도서관,02-962-1081,02-962-5335,http://lib.sblib.seoul.kr,09:00~22:00,"매월 첫째, 셋째 월요일"
2060111010,관악문화관도서관,서울특별시 관악구 신림로3길,35 (관악문화관도서관),02-828-5700,02-828-5820,"http://www.gwanakcullib.seoul.kr, http://lib.gwanak.go.kr","7시~23시(평일), 7시~22시(주말)","매주 화요일, 법정 공휴일"
2060111011,아리랑도서관,서울특별시 성북구 아리랑로 82 (돈암동),아리랑정보도서관,02-3291-4990,02-3291-4993,https://www.sblib.seoul.kr/arlib/,09:00~22:00,"매월 2,4번째 월요일"
2060111012,구로꿈나무도서관,서울특별시 구로구 구로동로26길 54 2층 (구로동 741-27),구로시설관리공단 2층 (구로동 741-27),02-860-2383,02-857-9991,http://lib.guro.go.kr,,"매주 화요일, 법정공휴일"
2060111013,논현도서관,서울특별시 강남구 학동로43길,17 (논현2동주민센터) 6층,02-3443-7650,02-542-6459,http://nhlib.gangnam.go.kr/,"자료실:(평일 9:00~22:00, 주말 9:00~17:00)열람실 6:00~22:00","둘째, 넷째 주 화요일, 법정 공휴일"
2060111014,대치도서관,"서울특별시 강남구 삼성로 212 (대치동, 은마아파트)",복지상가 215호,02-565-6666,02-554-6666,http://dchlib.gangnam.go.kr/,"자료실(월~금:09:00~18:00/ 토·일: 09:00~17:00), 열람실(월~일: 06:00~21:00)","매월 둘째 넷째 화요일, 법정공휴일 (일요일 제외)"
2060111015,청담도서관,서울특별시 강남구 압구정로79길 26 (청담동),청담동주민센터 7층,02-540-7042,,http://cdlib.gangnam.go.kr/,"자료실: 09:00~18:00(월~금), 09:00~17:00(토,일) / 열람실:06:00~22:00","매월 첫번째, 세번째 월요일"
2060111016,솔샘문화정보도서관,서울특별시 강북구 솔샘로,177 (솔샘문화정보도서관),02-944-3150,02-944-3159,http://www.gangbuklib.seoul.kr/solsem/,07:00시~22:00,1 / 3주 월요일
2060111017,서대문구립이진아기념도서관,서울특별시 서대문구 독립문공원길 80 (현저동),80 (이진아기념도서관),02-360-8600,02-360-8610,http://lib.sdm.or.kr,화~금 : 09:00 ~ 22:00 / 토~일 : 09:00 ~ 17:00,"매주 월요일, 공휴일"
2060111018,거마도서관,서울 송파구 거여2동,195-1 거여2동 주민자치센터 4층 거마도서정보센터,02-449-9813,02-449-5932,http://www.splib.or.kr,평일 / 08:00~23:00 휴일 / 08:00~22:00,"법정공휴일, 매월 둘째,넷째주 월요일"
2060111019,중랑구립면목정보도서관,서울특별시 중랑구 면목로 397 (면목동),중랑구립면목정보도서관,02-432-4120,02-432-4126,http://www.jungnanglib.seoul.kr/mmlib,8:00,"첫째, 셋째 월요일 / 법정공휴일"
2060111021,정다운도서관,서울특별시 강남구 학동로67길,11(청담평생학습관) 3층,02-512-9326,00-000-0000,http://library.gangnam.go.kr,평일: 09시-18시 주말: 09시-17시 (열람실 06시-22시),"둘째, 넷째 화요일 및 일요일를 제외한 법정공휴일"
2060111022,즐거운도서관,"서울특별시 강남구 도곡로77길 23, 4층 (대치동)",대치4문화센터 4층,02-565-7533,02-565-7532,http://jgwlib.gangnam.go.kr/,자료실09:00-18:00(평일)09:00-17:00(주말) / 열람실06:00-22:00,"1, 3주 월요일 및 일요일을 제외한 법정공휴일"
2060111023,행복한도서관,서울특별시 강남구 영동대로65길 24 (대치동),3층 행복한도서관,02-567-3833,02-565-3834,http://happylib.gangnam.go.kr/,"평일: 자료실(09:00~22:00), 열람실(06:00~22:00) / 토,일: 자료실(09:00~17:00), 열람실(06:00~22:00)","둘째, 넷째 화요일과 일요일을 제외한 법정공휴일"
2060111024,성동구립금호도서관,서울특별시 성동구 금호동1가,688 (난계로 20),02-2204-6450,02-2282-5448,http://www.sdlib.or.kr/kh,,월요일
2060111025,동대문구정보화도서관,서울특별시 동대문구 회기로10길 60 (청량리동),60 (동대문구정보화도서관),02-960-1959,02-3299-2745,http://www.L4D.or.kr,09:00~22:00,"매주 월요일, 일요일을 제외한 법정 공휴일"
2060111026,노원정보도서관,서울특별시 노원구 노원로34길,43 (노원정보도서관),02-950-0050,02-950-0059,http://www.nowonlib.kr,동절기(11-2월) : 08:00~23:00 / 하절기 : 07:00~23:00,"매월 첫째,셋째 월요일"
2060111027,신월디지털정보도서관,서울특별시 양천구 오목로5길,34 (신월4동 주민센터 3~5층),02-2065-1260,02-2065-1265,https://lib.yangcheon.go.kr/,09:00~22:00,매주 월요일
2060111028,글빛정보도서관,서울특별시 관악구 관악로30길 23 (봉천동),23 (글빛정보도서관),02-878-7460,02-878-7461,"http://www.gwanakcullib.seoul.kr, http://lib.gwanak.go.kr",07:00~23:00,매주 수요일 및 법정공휴일
2060111029,성현동작은도서관,서울특별시 관악구 관악로37길 56 (봉천동),동아APT 상가 B동 5층,02-877-7183,02-877-7184,"http://www.gwanakcullib.seoul.kr, http://lib.gwanak.go.kr","자료실:09:00~19:00(평일), 09:00~17:00(주말), 열람실:09:00~22:00(평일,주말)","매주 화요일, 법정공휴일"
2060111030,금천구립가산도서관,서울특별시 금천구 가산로5길,43 (금천구립가산도서관),02-865-6817,02-865-6820,http://geumcheonlib.seoul.kr/index.do,"자료실09:00~22:00, 열람실 07:00~22:00",둘째 넷째 월요일
2060111031,강동구립성내도서관,서울특별시 강동구 성안로,106 1 (성내구립도서관),02-471-0044,02-471-1072,http://www.gdlibrary.or.kr/snlib,"평일 9:00~20:00, 주말 9:00~17:00","매주 월요일, 법정공휴일"
2060111032,성동구립용답도서관,서울특별시 성동구 용답중앙3길 10 (용답동),성동구립용답도서관,02-2204-6470,02-2216-3663,https://www.sdlib.or.kr/yd,,"월요일, 법정공휴일"
2060111033,대림정보문화도서관,서울특별시 영등포구 도신로 27 (대림동),27 (대림정보문화도서관),02-828-3700,02-828-3701,http://www.dllib.or.kr,07:00~22:00,"매주 월요일, 법정 공휴일"
2060111034,월계문화정보도서관,서울특별시 노원구 월계로 319 (월계동),월계문화정보도서관,02-991-0871,02-991-0882,http://www.wolgyelib.kr,동절기(11-2월) : 08:00~23:00 / 하절기 : 07:00~23:00,"(2018년부터) 첫째, 셋째 월요일 및 국가공휴일로 변경"
2060111035,꿈마을 도서관,서울특별시 구로구 구로3동,777-1,02-830-5807,02-830-5839,http://lib.guro.go.kr,평일09:00~22:00 /주말09:00~17:00,매주화요일 및 법정 공휴일
2060111036,역삼도서관,서울특별시 강남구 역삼로7길,16 (역삼1문화센터),02-508-1139,,http://yslib.gangnam.go.kr/,평일: 09시-22시 주말: 09시-17시 (열람실 06시-22시)  ,"첫째, 셋째 월요일 및 일요일을 제외한 법정공휴일"
2060111037,문래정보문화도서관,서울특별시 영등포구 문래로20길 49 (문래동3가),문래정보문화도서관,02-2629-8600,02-2629-8601,http://www.mllib.or.kr,,"월요일, 법정공휴일, 도서관장이 정하는 날"
2060111038,성동구립무지개도서관,서울특별시 성동구 고산자로 270 (행당동),270 (성동구청) 3층,02-2286-6025,02-2286-6027,https://www.sdlib.or.kr/rainbow,09:00~21:00,법정공휴일
2060111039,자양제4동도서관,서울특별시 광진구 뚝섬로26길 58 (자양동),뚝섬로26길 58(자양동),02-465-0737,02-465-0739,http://www.gwangjinlib.seoul.kr,동절기(11월~2월): 09:00~19:00 /  하절기(3월~10월): 09:00~20:00 / 주말공통 09:00~17:00,"1,3주 화요일 및 법정공휴일"
2060111040,구립증산정보도서관,서울특별시 은평구 증산로5길 6 &#40;증산동&#41;,6 &#40;구립증산정보도서관&#41;,02-307-6030,02-307-6020,http://www.jsplib.or.kr,오전 8시 ~ 오후 10시,매주 금요일 및 법정 공휴일
2060111041,마포구립서강도서관,서울특별시 마포구 독막로,165 (서강동주민센터),02-3141-7053,02-3141-7059,https://mplib.mapo.go.kr/sglib/index.do,"종합자료실/디지털자료실 : 월, 수~금 9:00~22:00, 토~일 9:00~20:00, 어린이자료실 9:00~18:00","매주 화요일, 일요일 제외한 법정공휴일"
2060111042,가온도서관,서울특별시 중구 동호로14길,18 (가온도서관),02-2280-8470,02-2285-4607,http://www.e-junggulib.or.kr,,
2060111043,동작어린이도서관,서울특별시 동작구 장승배기로16길 98 (노량진동),동작어린이도서관,02-823-6750,02-823-1906,http://lib.dongjak.go.kr,"화~금:09:00-18:00, 토~일:09:00-17:00",매주 월요일
2060111044,강서푸른들청소년도서관,서울특별시 강서구 강서로 45다길 71,강서구립 푸른들청소년도서관,02-2691-1630,02-2691-1632,http://lib.gangseo.seoul.kr,평일 09:00 ~18:00(야간22:00) / 토 09:00 ~17:00(야간22:00) /일 09:00~17:00,매주월요일. 일요일을 제외한 법정공휴일
2060111045,도봉아이나라도서관,서울특별시 도봉구 노해로69길 151 (창동),서울특별시 도봉구 창동 808-1 도봉아이나라도서관,02-995-4171,02-995-1600,http://www.kidlib.dobong.kr,"월,수,목,금: 09:00~20:00/ 토,일:09:00~17:00","매주 화요일, 법정공휴일"
2060111046,강동구립해공도서관,서울특별시 강동구 올림픽로 702 (천호동),702,02-478-9656,02-478-9658,http://www.gdlibrary.or.kr/hglib/,,매주 화요일 및 법정 공휴일
2060111047,중곡문화체육센터도서관,서울특별시 광진구 능동로 433 (중곡동),433 중곡문화체육센터도서관,02-3408-4900,02-3408-4950,http://www.gwangjinlib.seoul.kr,"평일 09:00 ~ 22:00, 주말 09:00 ~ 17:00","매월 1,3주 월요일"
2060111048,구립은평뉴타운도서관,서울특별시 은평구 진관2로 111-51 (진관동),111-51,02-6341-6400,02-6341-6419,http://www.enlib.or.kr,평일 09시~22시/주말 09시~18시,매주 금요일
2060111049,금천구립금나래도서관,서울특별시 금천구 시흥대로73길,70,02-2627-2991,02-2627-2995,http://geumcheonlib.seoul.kr/index.do,주중 9시 ~ 22시 / 주말 9시 ~ 22시,"신정, 설연휴, 추석연휴, 석가탄신일, 성탄절, 선거일,매월마지막주일요일"
2060111050,학마을도서관,서울특별시 도봉구 시루봉로 128 (방학동),446-5번지,02-955-0655,02-955-0688,http://www.hakmaeul.or.kr/,오전 7시~ 오후 10시,매주 월요일/
2060111051,선유정보문화도서관,서울특별시 영등포구 선유로43가길 10-8 (양평동3가),Jan-88,02-2163-0800,02-2163-0801,http://www.sylib.or.kr,,"매주월요일, 법정공휴일, 특별한 사유로 관장이 정한 경우"
2060111052,목마도서관,서울특별시 양천구 목동서로 41,목5동주민센터 3층,02-2652-8910,,http://lib.yangcheon.go.kr,10;00-22;00,일요일
2060111053,소나무언덕2호작은도서관,서울 송파구 잠실동,44-4(잠실3동자치회관2관 2층),02-424-0083,02-424-0788,http://www.splib.or.kr/sp2lib/,,
2060111054,강남 역삼 푸른솔 도서관,서울 강남구 역삼1동,827-61 4층,02-2051-1178,02-2051-1103,http://library.gangnam.go.kr/,"자료실: 09시~18시(월~금) 09시~17시(토,일) / 열람실: 06시~22시","매월 둘째,넷째 화요일과 일요일을 제외한 법정공휴일"
2060111055,응암정보도서관,서울특별시 은평구 가좌로7길 15 (응암동),가좌로7길 15 (응암동 730-3),02-308-2320,02-308-2339,http://www.ealib.or.kr,09:00~22:00,매주 금요일 및 법정공휴일
2060111056,청파도서관,서울특별시 용산구 청파로93길,27,02-714-3931,02-719-3932,https://www.yslibrary.or.kr/cheongpa/,"평일09:00-21:00, 주말09:00-17:00",매주 월요일 및 법정 공휴일
2060111057,구로구립 온누리도서관,서울특별시 구로구 구로중앙로27나길 9 (구로동),구로초등학교 내 온누리관 4층,02-858-9080,02-858-9082,http://lib.guro.go.kr/,09:00~22:00,매주 화요일/법정공휴일
2060111058,강서구립우장산숲속도서관,서울특별시 강서구 우현로 34 (화곡동),1159-4 우장산동주민센터4층,02-2696-6690,02-2696-6692,http://lib.gangseo.seoul.kr,09:00 ~ 22:00,매주 월요일 및 법정공휴일
2060111059,개울도서관,서울특별시 양천구 중앙로52길,56(신정4동),02-2696-8910,,http://lib.yangcheon.go.kr/,"평일 10:00~18:00, 토요일 10:00~18:00","일요일, 공휴일"
2060111060,은천동작은도서관,서울특별시 관악구 봉천로33나길 30 (봉천동),"은천동복합청사 4,5층",02-877-1162,02-877-1165,"http://www.gwanakcullib.seoul.kr, http://lib.gwanak.go.kr",주중 09:00~20:00 주말 09:00~17:00,매주 화요일 및 법정공휴일
2060111061,동작상도국주도서관,서울 동작구 상도1동,매봉로 37,02-813-6750,02-813-6758,http://lib.dongjak.go.kr/,"09:00~22:00(평일종합자료실), 09:00~17:00(주말)",매주 월요일 및 공휴일
2060111063,강동구립강일도서관,서울특별시 강동구 아리수로93길,9 -14 (강일동복합청사),"02) 427-7676, 4004",02) 427-0588,http://gdlibrary.or.kr/gilib/,,
2060111064,소나무언덕3호 작은도서관,서울 송파구 마천1동,325-5 마천청소년수련관 4층,02-443-0130,02-443-0134,http://www.splib.or.kr//sp3lib,9:00~22:00,뭘요일 및 국가공휴일
2060111065,하늘도서관,서울특별시 구로구 구로동로13길 68 (구로동),하늘도서관,02-864-9585,02-864-9587,http://lib.guro.go.kr/,08:00~22:00,매주 화요일 / 법정공휴일
2060111066,강동구립암사도서관,서울특별시 강동구 고덕로20길 42 (암사동),암사도서관,02-429-0476,02-429-0471,http://gdlibrary.or.kr/aslib,자료실별로 상이,"매주 월요일, 법정 공휴일"
2060111067,개봉도서관,서울특별시 구로구 개봉로16길,30 11 (개봉초등학교),02-2689-1695,02-2689-1696,http://lib.guro.go.kr,09:00~22:00,"매주 화요일, 일요일을 제외한 법정공휴일 "
2060111068,송중문화정보도서관,서울특별시 강북구 도봉로20나길 6 (미아동),송중문화정보도서관,02-944-3160,02-944-3169,http://www.gblib.or.kr/songjung/,,"1,3주 월"
2060111069,수유문화정보도서관,서울 강북구 수유1동,605-412 수유문화정보도서관,02-944-3170,02-944-3179,http://www.gangbuklib.seoul.kr/suyu/,,
2060111070,어울림도서관,서울특별시 중구 다산로38길 66-35 (신당동),어울림도서관,02-2280-8490,02-2285-4609,http://www.e-junggulib.or.kr,"09:00~18:00(월),08:00-23:00(화~금),08:00~22:00(토~일)",없음
2060111071,화랑도서관,서울특별시 노원구 노원로1나길 10 (공릉동),공릉청소년문화정보센터,02-973-1318,02-976-1318,http://www.gycenter.or.kr,,
2060111072,조원도서관,서울특별시 관악구 조원로12길 25 (신림동),"25 3,4층 조원도서관 (조원동주민센터)",02-851-5571,02-851-5573,"http://www.gwanakcullib.seoul.kr,  http://lib.gwanak.go.kr/","평일: 09:00~20:00, 주말: 09:00~17:00",매주 수요일 및 법정 공휴일
2060111073,홍은도담도서관,서울특별시 서대문구 홍은중앙로 129 (홍은동),홍은도담도서관,02-360-8645,02-395-8650,http://lib.sdm.or.kr,월~목요일: 09:00~22:00 / 토~일요일: 09:00~17:00,매주 금요일 및 법정공휴일(일요일 제외)
2060111074,상계문화정보도서관,서울시 노원구 동일로243길 57,(상계동 1118-66),02-3391-7882,02-3391-0990,http://www.nowonlib.kr/,하절기 07:00-23:00 / 동절기 08:00-23:00,"매월 둘째,넷째 월요일, 국경일"
2060111075,달빛마루도서관,서울 성북구 하월곡동,동일하이빌뉴시티 104동 2층,02-911-0993,,https://www.sblib.seoul.kr/dblib/,"09:00~18:00, 매주 수요일 09:00~21:00","매월 1,3번째 월요일, 법정공휴일"
2060111077,강서구립 등빛도서관,서울특별시 강서구 강서로62길 48 (등촌동),48,02-3664-6990,02-3664-8045,http://lib.gangseo.seoul.kr,"평일 자료실 (화~금) - 09:00 ~ 22:00, 평일 일반열람실(화~금) -07:00~22:00, 주말자료실-09:00~22:00, 주말일반열람실-07:00~22:00, 매주월요일(일반열람실)-09:00~18:00",매달 마지막 주 월요일
2060111078,서울도서관,서울특별시 중구 세종대로,110 (서울특별시청),02-2133-0202,02-2133-0390,http://lib.seoul.go.kr,"화~금( 9:00~21:00) / 토,일( 9:00~18:00 )",월요일 및 법정공휴일
2060111079,강서영어도서관,서울특별시 강서구 곰달래로57가길,26 화곡4동 주민센터 2층 강서영어도서관,02-2061-2270,02-2061-2276,http://lib.gangseo.seoul.kr/,09:00~18:00,"매주 월요일, 법정공휴일"
